"Lake","Gear","Set","Lat","Lon","Date","Species","Fork_length","Weight","Sex","Mark","Floy","PIT","Recap","cap_label","Fish_notes","event_num","lake_combined","stat","grouping","corrected_length","class","year_cap","year_recap"
"Shallow","ANG",13,63.07108,-145.97443,2023-06-17,"LT","482",1474,NA,"Gray Floy 18537; PIT 1337","18537","1337",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",482,NA,NA,NA
"Shallow","ANG",29,63.07745,-145.96321,2023-06-18,"LT","487",1701,NA,"Gray Floy 18058; PIT OCO5","18058","OCO5",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",487,NA,NA,NA
"Shallow","ANG",38,63.07801,-145.95379,2023-06-18,"LT","496",1497,NA,"Gray Floy 18067; PIT OC39","18067","OC39",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",496,NA,NA,NA
"Shallow","ANG",60,63.06905,-145.97473,2023-06-18,"LT","514",1474,NA,"Gray Floy 18519; PIT 1338","18519","1338",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",514,NA,NA,NA
"Shallow","ANG",18,63.07148,-145.9736,2023-06-17,"LT","516",1588,NA,"Gray Floy 18542; PIT 143E","18542","143E",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",516,NA,NA,NA
"Shallow","ANG",37,63.07801,-145.95379,2023-06-18,"LT","548",2268,NA,"Gray Floy 18066; PIT OC18","18066","OC18",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",548,NA,NA,NA
"Shallow","ANG",32,63.07571,-145.96374,2023-06-18,"LT","555",2608,NA,"Gray Floy 18061; PIT OC3C","18061","OC3C",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",555,NA,NA,NA
"Shallow","ANG",49,63.07343,-145.9641,2023-06-18,"LT","566",2722,NA,"Gray Floy 18508; PIT 1335","18508","1335",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",566,NA,NA,NA
"Shallow","ANG",40,63.07801,-145.95379,2023-06-18,"LT","615",3062,NA,"Gray Floy 18069; PIT OBEE","18069","OBEE",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",615,NA,NA,NA
"Shallow","ANG",39,63.07801,-145.95379,2023-06-18,"LT","665",5216,NA,"Gray Floy 18068; PIT OC2A","18068","OC2A",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",665,NA,NA,NA
"Shallow","ANG",41,63.07801,-145.95379,2023-06-18,"LT","665",4990,NA,"Gray Floy 18070; PIT OBED","18070","OBED",NA,"n1","Gear = Baited Lure",2,"Shallow_Round","n1","n1",665,NA,NA,NA
"Upper","ANG",2,63.04129,-146.05222,2023-06-11,"LT","380",567,NA,"Gray Floy 18009; PIT OC11","18009","OC11",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",380,NA,NA,NA
"Upper","ANG",51,63.02527,-146.05897,2023-06-22,"LT","389",NA,NA,"Gray Floy 18566; PIT 28OD","18566","28OD",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",389,NA,NA,NA
"Upper","ANG",44,63.02526,-146.05889,2023-06-21,"LT","413",NA,NA,"Gray Floy 18561; PIT OC3B","18561","OC3B",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",413,NA,NA,NA
"Upper","ANG",53,63.02527,-146.05897,2023-06-22,"LT","453",1474,NA,"Gray Floy 18568; PIT 2862","18568","2862",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",453,NA,NA,NA
"Upper","ANG",7,63.03948,-146.05206,2023-06-13,"LT","455",1361,NA,"Gray Floy 18024; PIT OC16","18024","OC16",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",455,NA,NA,NA
"Upper","ANG",17,63.03948,-146.05206,2023-06-13,"LT","478",1247,NA,"Gray Floy 18036; PIT OCOC","18036","OCOC",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",478,NA,NA,NA
"Upper","ANG",9,63.03948,-146.05206,2023-06-13,"LT","480",1814,NA,"Gray Floy 18027; PIT OBEC","18027","OBEC",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",480,NA,NA,NA
"Upper","ANG",11,63.03948,-146.05206,2023-06-13,"LT","480",1134,NA,"Gray Floy 18029; PIT OBFC","18029","OBFC",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",480,NA,NA,NA
"Upper","ANG",50,63.02939,-146.06478,2023-06-22,"LT","480",NA,NA,"Gray Floy 18565; PIT 2853","18565","2853",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",480,NA,NA,NA
"Upper","ANG",40,63.02526,-146.05889,2023-06-21,"LT","486",1588,NA,"Gray Floy 18557; PIT OC42","18557","OC42",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",486,NA,NA,NA
"Upper","ANG",16,63.03948,-146.05206,2023-06-13,"LT","492",1814,NA,"Gray Floy 18035; PIT OC24","18035","OC24",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",492,NA,NA,NA
"Upper","ANG",54,63.02527,-146.05897,2023-06-22,"LT","494",1814,NA,"Gray Floy 18569; PIT 28OE","18569","28OE",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",494,NA,NA,NA
"Upper","ANG",10,63.03948,-146.05206,2023-06-13,"LT","504",1905,NA,"Gray Floy 18028; PIT OC28","18028","OC28",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",504,NA,NA,NA
"Upper","ANG",14,63.03948,-146.05206,2023-06-13,"LT","509",1814,NA,"Gray Floy 18033; PIT OBF4","18033","OBF4",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",509,NA,NA,NA
"Upper","ANG",13,63.03948,-146.05206,2023-06-13,"LT","510",1814,NA,"Gray Floy 18031; PIT OBE4","18031","OBE4",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",510,NA,NA,NA
"Upper","ANG",31,63.03894,-146.05241,2023-06-19,"LT","510",2155,NA,"Gray Floy 19862; PIT 85A5","19862","85A5",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",510,NA,NA,NA
"Upper","ANG",8,63.03948,-146.05206,2023-06-13,"LT","531",2268,NA,"Gray Floy 18026; PIT OBFB","18026","OBFB",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",531,NA,NA,NA
"Upper","ANG",35,63.02535,-146.05923,2023-06-21,"LT","532",2268,NA,"Gray Floy 18552; PIT OCOO","18552","OCOO",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",532,NA,NA,NA
"Upper","ANG",43,63.02526,-146.05889,2023-06-21,"LT","555",2155,NA,"Gray Floy 18560; PIT OCO8","18560","OCO8",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",555,NA,NA,NA
"Upper","ANG",12,63.03948,-146.05206,2023-06-13,"LT","558",2722,NA,"Gray Floy 18030; PIT OBF8","18030","OBF8",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",558,NA,NA,NA
"Upper","ANG",15,63.03948,-146.05206,2023-06-13,"LT","562",2948,NA,"Gray Floy 18034; PIT OBF6","18034","OBF6",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",562,NA,NA,NA
"Upper","ANG",4,63.04206,-146.04856,2023-06-12,"LT","600",2812,NA,"Gray Floy 18011; PIT OCO6","18011","OCO6",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",600,NA,NA,NA
"Upper","ANG",28,63.03918,-146.05194,2023-06-17,"LT","600",3175,NA,"Gray Floy 18054; PIT OC3A","18054","OC3A",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",600,NA,NA,NA
"Upper","ANG",42,63.02526,-146.05889,2023-06-21,"LT","615",3629,NA,"Gray Floy 18559; PIT OC37","18559","OC37",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",615,NA,NA,NA
"Upper","ANG",41,63.02526,-146.05889,2023-06-21,"LT","621",3402,NA,"Gray Floy 18558; PIT OC29","18558","OC29",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",621,NA,NA,NA
"Upper","ANG",27,63.04083,-146.05247,2023-06-17,"LT","628",NA,NA,"Gray Floy 18053; PIT OC41","18053","OC41",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",628,NA,NA,NA
"Upper","ANG",36,63.02535,-146.05923,2023-06-21,"LT","635",4196,NA,"Gray Floy 18553; PIT OC21","18553","OC21",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",635,NA,NA,NA
"Upper","ANG",39,63.02526,-146.05889,2023-06-21,"LT","674",5443,NA,"Gray Floy 18556; PIT OBE6","18556","OBE6",NA,"n1","Gear = Baited Lure",2,"Upper","n1","n1",674,NA,NA,NA
"Lower","ANG",86,63.1352,-145.9622,2023-04-16,"LT","293",NA,NA,"Gray Floy 19909","19909",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",293,NA,NA,NA
"Lower","ANG",1,63.13806,-145.96057,2023-04-12,"LT","300",NA,NA,"Gray Floy 19806","19806",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",300,NA,NA,NA
"Lower","ANG",42,63.14086,-145.96088,2023-04-14,"LT","310",NA,NA,"Gray Floy 19430","19430",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",310,NA,NA,NA
"Lower","ANG",56,63.13818,-145.95932,2023-04-15,"LT","313",NA,NA,"Gray Floy 19972","19972",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",313,NA,NA,NA
"Lower","ANG",43,63.13818,-145.95454,2023-04-14,"LT","314",NA,NA,"Gray Floy 19902","19902",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",314,NA,NA,NA
"Lower","ANG",87,63.13583,-145.96382,2023-04-16,"LT","325",NA,NA,"Gray Floy 19433","19433",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",325,NA,NA,NA
"Lower","ANG",88,63.1327,-145.9581,2023-04-16,"LT","328",NA,NA,"Gray Floy 19914","19914",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",328,NA,NA,NA
"Lower","ANG",89,63.1327,-145.9587,2023-04-16,"LT","333",NA,NA,"Gray Floy 19908","19908",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",333,NA,NA,NA
"Lower","ANG",90,63.1327,-145.9581,2023-04-16,"LT","336",NA,NA,"Gray Floy 19915","19915",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",336,NA,NA,NA
"Lower","ANG",107,63.1327,-145.9581,2023-04-17,"LT","340",NA,NA,"Gray Floy 19917","19917",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",340,NA,NA,NA
"Lower","ANG",91,63.1327,-145.9581,2023-04-16,"LT","351",NA,NA,"Gray Floy 19912","19912",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",351,NA,NA,NA
"Lower","ANG",23,63.13806,-145.96057,2023-04-13,"LT","353",NA,NA,"Gray Floy 19818","19818",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",353,NA,NA,NA
"Lower","ANG",44,63.13818,-145.95454,2023-04-14,"LT","355",NA,NA,"Gray Floy 19901","19901",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",355,NA,NA,NA
"Lower","ANG",92,63.1327,-145.9587,2023-04-16,"LT","360",NA,NA,"Gray Floy 19907","19907",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",360,NA,NA,NA
"Lower","ANG",57,63.13818,-145.95932,2023-04-15,"LT","374",NA,NA,"Gray Floy 19967","19967",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",374,NA,NA,NA
"Lower","ANG",2,63.13988,-145.95754,2023-04-12,"LT","380",NA,NA,"Gray Floy 19428","19428",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",380,NA,NA,NA
"Lower","ANG",24,63.13806,-145.96057,2023-04-13,"LT","382",NA,NA,"Gray Floy 19813","19813",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",382,NA,NA,NA
"Lower","ANG",58,63.13818,-145.95932,2023-04-15,"LT","387",NA,NA,"Gray Floy 19968","19968",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",387,NA,NA,NA
"Lower","ANG",93,63.13806,-145.96057,2023-04-16,"LT","392",NA,NA,"Gray Floy 19837","19837",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",392,NA,NA,NA
"Lower","ANG",25,63.13818,-145.95932,2023-04-13,"LT","393",NA,NA,"Gray Floy 19958","19958",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",393,NA,NA,NA
"Lower","ANG",45,63.13818,-145.95454,2023-04-14,"LT","409",NA,NA,"Gray Floy 19904","19904",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",409,NA,NA,NA
"Lower","ANG",26,63.13806,-145.96057,2023-04-13,"LT","410",NA,NA,"Gray Floy 19816","19816",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",410,NA,NA,NA
"Lower","ANG",59,63.1352,-145.9622,2023-04-15,"LT","410",NA,NA,"Gray Floy 19906","19906",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",410,NA,NA,NA
"Lower","ANG",3,63.13988,-145.95754,2023-04-12,"LT","414",NA,NA,"Gray Floy 19429","19429",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",414,NA,NA,NA
"Lower","ANG",27,63.13818,-145.95932,2023-04-13,"LT","417",NA,NA,"Gray Floy 19956","19956",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",417,NA,NA,NA
"Lower","ANG",28,63.13806,-145.96057,2023-04-13,"LT","420",NA,NA,"Gray Floy 19812","19812",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",420,NA,NA,NA
"Lower","ANG",60,63.13806,-145.96057,2023-04-15,"LT","420",NA,NA,"Gray Floy 19828","19828",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",420,NA,NA,NA
"Lower","ANG",94,63.13806,-145.96057,2023-04-16,"LT","425",NA,NA,"Gray Floy 19839","19839",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",425,NA,NA,NA
"Lower","ANG",46,63.13806,-145.96057,2023-04-14,"LT","426",NA,NA,"Gray Floy 19826","19826",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",426,NA,NA,NA
"Lower","ANG",4,63.13368,-145.96103,2023-04-12,"LT","428",NA,NA,"Gray Floy 19976","19976",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",428,NA,NA,NA
"Lower","ANG",29,63.13806,-145.96057,2023-04-13,"LT","431",NA,NA,"Gray Floy 19817","19817",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",431,NA,NA,NA
"Lower","ANG",110,63.1393,-145.9558,2023-04-18,"LT","435",NA,NA,"Gray Floy 19919","19919",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",435,NA,NA,NA
"Lower","ANG",30,63.13806,-145.96057,2023-04-13,"LT","440",NA,NA,"Gray Floy 19815","19815",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",440,NA,NA,NA
"Lower","ANG",31,63.13806,-145.96057,2023-04-13,"LT","440",NA,NA,"Gray Floy 19821","19821",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",440,NA,NA,NA
"Lower","ANG",5,63.1383,-145.9594,2023-04-12,"LT","455",NA,NA,"Gray Floy 19851","19851",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",455,NA,NA,NA
"Lower","ANG",6,63.1383,-145.9594,2023-04-12,"LT","455",NA,NA,"Gray Floy 19853","19853",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",455,NA,NA,NA
"Lower","ANG",95,63.12609,-145.96312,2023-04-16,"LT","457",NA,NA,"Gray Floy 19432","19432",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",457,NA,NA,NA
"Lower","ANG",61,63.13818,-145.95932,2023-04-15,"LT","458",NA,NA,"Gray Floy 19964","19964",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",458,NA,NA,NA
"Lower","ANG",112,63.1393,-145.9558,2023-04-18,"LT","460",NA,NA,"Gray Floy 19918","19918",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",460,NA,NA,NA
"Lower","ANG",47,63.13818,-145.95932,2023-04-14,"LT","460",NA,NA,"Gray Floy 19960","19960",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",460,NA,NA,NA
"Lower","ANG",62,63.13818,-145.95932,2023-04-15,"LT","464",NA,NA,"Gray Floy 19971","19971",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",464,NA,NA,NA
"Lower","ANG",7,63.13806,-145.96057,2023-04-12,"LT","470",NA,NA,"Gray Floy 19802","19802",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",470,NA,NA,NA
"Lower","ANG",32,63.13806,-145.96057,2023-04-13,"LT","470",NA,NA,"Gray Floy 19811","19811",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",470,NA,NA,NA
"Lower","ANG",8,63.1383,-145.9594,2023-04-12,"LT","475",NA,NA,"Gray Floy 19856","19856",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",475,NA,NA,NA
"Lower","ANG",33,63.13806,-145.96057,2023-04-13,"LT","480",NA,NA,"Gray Floy 19808","19808",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",480,NA,NA,NA
"Lower","ANG",34,63.13818,-145.95932,2023-04-13,"LT","480",NA,NA,"Gray Floy 19955","19955",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",480,NA,NA,NA
"Lower","ANG",63,63.13818,-145.95932,2023-04-15,"LT","481",NA,NA,"Gray Floy 19992","19992",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",481,NA,NA,NA
"Lower","ANG",48,63.13806,-145.96057,2023-04-14,"LT","482",NA,NA,"Gray Floy 19824","19824",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",482,NA,NA,NA
"Lower","ANG",35,63.13806,-145.96057,2023-04-13,"LT","485",NA,NA,"Gray Floy 19820","19820",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",485,NA,NA,NA
"Lower","ANG",9,63.1383,-145.9594,2023-04-12,"LT","487",NA,NA,"Gray Floy 19854","19854",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",487,NA,NA,NA
"Lower","ANG",97,63.1327,-145.9581,2023-04-16,"LT","502",NA,NA,"Gray Floy 19913","19913",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",502,NA,NA,NA
"Lower","ANG",64,63.13818,-145.95932,2023-04-15,"LT","503",NA,NA,"Gray Floy 19969","19969",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",503,NA,NA,NA
"Lower","ANG",10,63.1383,-145.9594,2023-04-12,"LT","506",NA,NA,"Gray Floy 19855","19855",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",506,NA,NA,NA
"Lower","ANG",113,63.13788,-145.95612,2023-04-18,"LT","513",NA,NA,"Gray Floy 19435","19435",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",513,NA,NA,NA
"Lower","ANG",36,63.13806,-145.96057,2023-04-13,"LT","515",NA,NA,"Gray Floy 19809","19809",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",515,NA,NA,NA
"Lower","ANG",108,63.13806,-145.96057,2023-04-17,"LT","521",NA,NA,"Gray Floy 19840","19840",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",521,NA,NA,NA
"Lower","ANG",11,63.13368,-145.96103,2023-04-12,"LT","528",NA,NA,"Gray Floy 19954","19954",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",528,NA,NA,NA
"Lower","ANG",99,63.13806,-145.96057,2023-04-16,"LT","540",NA,NA,"Gray Floy 19836","19836",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",540,NA,NA,NA
"Lower","ANG",12,63.1383,-145.9594,2023-04-12,"LT","540",NA,NA,"Gray Floy 19858","19858",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",540,NA,NA,NA
"Lower","ANG",100,63.1327,-145.9581,2023-04-16,"LT","544",NA,NA,"Gray Floy 19916","19916","832D",NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",544,NA,NA,NA
"Lower","ANG",65,63.13806,-145.96057,2023-04-15,"LT","547",NA,NA,"Gray Floy 19827","19827",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",547,NA,NA,NA
"Lower","ANG",13,63.13806,-145.96057,2023-04-12,"LT","550",NA,NA,"Gray Floy 19805","19805",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",550,NA,NA,NA
"Lower","ANG",66,63.13818,-145.95932,2023-04-15,"LT","550",NA,NA,"Gray Floy 19973","19973",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",550,NA,NA,NA
"Lower","ANG",37,63.13818,-145.95932,2023-04-13,"LT","552",NA,NA,"Gray Floy 19957","19957",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",552,NA,NA,NA
"Lower","ANG",14,63.13611,-145.95934,2023-04-12,"LT","555",NA,NA,"Gray Floy 19426","19426",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",555,NA,NA,NA
"Lower","ANG",67,63.13806,-145.96057,2023-04-15,"LT","555",NA,NA,"Gray Floy 19830","19830",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",555,NA,NA,NA
"Lower","ANG",15,63.1383,-145.9594,2023-04-12,"LT","555",NA,NA,"Gray Floy 19852","19852",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",555,NA,NA,NA
"Lower","ANG",38,63.13806,-145.96057,2023-04-13,"LT","556",NA,NA,"Gray Floy 19822","19822",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",556,NA,NA,NA
"Lower","ANG",68,63.13806,-145.96057,2023-04-15,"LT","561",NA,NA,"Gray Floy 19829","19829",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",561,NA,NA,NA
"Lower","ANG",49,63.13818,-145.95454,2023-04-14,"LT","562",NA,NA,"Gray Floy 19903","19903",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",562,NA,NA,NA
"Lower","ANG",16,63.1383,-145.9594,2023-04-12,"LT","563",NA,NA,"Gray Floy 19857","19857",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",563,NA,NA,NA
"Lower","ANG",69,63.13818,-145.95932,2023-04-15,"LT","564",NA,NA,"Gray Floy 19998","19998",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",564,NA,NA,NA
"Lower","ANG",50,63.13806,-145.96057,2023-04-14,"LT","566",NA,NA,"Gray Floy 19823","19823",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",566,NA,NA,NA
"Lower","ANG",51,63.13818,-145.95932,2023-04-14,"LT","568",NA,NA,"Gray Floy 19962","19962",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",568,NA,NA,NA
"Lower","ANG",114,63.13806,-145.96057,2023-04-18,"LT","579",NA,NA,"Gray Floy 19843","19843",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",579,NA,NA,NA
"Lower","ANG",17,63.1383,-145.9594,2023-04-12,"LT","580",NA,NA,"Gray Floy 19859","19859",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",580,NA,NA,NA
"Lower","ANG",71,63.13818,-145.95932,2023-04-15,"LT","588",NA,NA,"Gray Floy 19995","19995",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",588,NA,NA,NA
"Lower","ANG",101,63.13806,-145.96057,2023-04-16,"LT","590",NA,NA,"Gray Floy 19838","19838",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",590,NA,NA,NA
"Lower","ANG",72,63.13818,-145.95932,2023-04-15,"LT","590",NA,NA,"Gray Floy 19997","19997",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",590,NA,NA,NA
"Lower","ANG",73,63.13818,-145.95932,2023-04-15,"LT","590",NA,NA,"Gray Floy 19999","19999",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",590,NA,NA,NA
"Lower","ANG",39,63.13806,-145.96057,2023-04-13,"LT","591",NA,NA,"Gray Floy 19814","19814",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",591,NA,NA,NA
"Lower","ANG",102,63.12609,-145.96312,2023-04-16,"LT","592",NA,NA,"Gray Floy 19431","19431",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",592,NA,NA,NA
"Lower","ANG",74,63.13818,-145.95932,2023-04-15,"LT","594",NA,NA,"Gray Floy 19965","19965",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",594,NA,NA,NA
"Lower","ANG",18,63.13806,-145.96057,2023-04-12,"LT","600",NA,NA,"Gray Floy 19807","19807",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",600,NA,NA,NA
"Lower","ANG",103,63.13806,-145.96057,2023-04-16,"LT","600",NA,NA,"Gray Floy 19834","19834",NA,NA,"n1","Gear = Ice Fishing, use of bait unknown but likely",1,"Lower","n1","n1",600,NA,NA,NA
